precio,ubicacion,habitaciones,baños,parqueaderos,area,descripcion,tipo_propiedad,ciudad_final,precio_por_m2
4500000,"loma de bernal, rosales, simesa",8.0,6.0,1.0,135.0,casa arriendo ubicada sector 70 cerca parque conservación cerca belén parque cuneta 135 metros cuenta 7 habitaciones 4 baños sala comedor cocina integral zona ropas sirve hospedaje turístico estudiantil amoblado costo 4500000 amoblar 3800000 código 44710356 asesor danirley hincapie,Casa en arriendo,bogota,33333.333333333336
6000000,"laureles, acacias, rosales",11.0,4.0,2.0,220.0,inmuebles sujetos verificación disponibilidad gas x pipeta 1 baño sencillo 1 baño cabinado vidrio templado alarmas camaras seguridad iluminacion led sensores humo patio descubierto cocina semi integral,Casa en arriendo,medellin,27272.727272727272
4500000,"laureles, conquistadores, acacias",7.0,5.0,1.0,220.0,arriendo casa laureles fácil acceso cerca centros comerciales zona rosa laureles excelentes vías transporte cerca centros educativos excelente familias numerosas multifamiliares garaje 7 amplias habitaciones respectivos closet 5 baños buena aireación encuentra edificio ubicada segundo piso,Casa en arriendo,medellin,20454.545454545456
4500000,"julio florez, metropolis, estrada",10.0,4.0,0.0,320.0,arrienda amplia casa consta 2 niveles 1 nivel 6 alcobas closet 2 baños 2 cocinas 2 patios 2 nivel 5 alcobas sala comedor 2 cocinas 2 baños zonas lavandería ilumina amplia cuenta 2 contadores gas solo luz agua cerca avenida 68 espaldas metrópolis actualmente encuentra habitada según requerimiento desocupa mes puede ser opcional oficinas microempresas,Casa en arriendo,desconocida,14062.5
6500000,"chapinero , samper, marly",11.0,4.0,3.0,400.0,espectacular casa comercial esquinera patrimonio histórico cuenta tres niveles lindo altillo zona considerada alto impacto ideal desarrollar actividades comerciales general dudes contactarnos,Casa en arriendo,bogota,16250.0
8500000,"molinos , bella suiza, san patricio",14.0,15.0,11.0,400.0,espectacular casa uso residencial comercial ideal ips u oficinas espacios generosos luminosos permitirán tener sitio agradable ideal ambos usos además encuentra ubicada sector alta valorización tan solo minutos centro comercial santa barbara bancos restaurantes zona cuenta excelentes vías acceso carrera 7 pepe sierra fácil transporte contáctenos agende cita,Casa en arriendo,bogota,21250.0
16000000,"urbanizacion flora, brisas de alamos, ciudad alamos",22.0,18.0,0.0,1400.0,alquiler edificio 4 pisos dotado sede educativa cuenta uso suelo barrio calima cerca colegios sector comercial entrega semi amoblado dotado cámaras vigilancia cada piso sistema incendio luces led puntos conexión computadores distribuido siguiente manera 1er piso gran recepción 4 salones enfermería rectoría sala profesores sala reuniones salón contabilidad oficina pagos ventanilla vidrio seguridad caja cafetería cocineta deposito 4 baños 2 hombre 2 mujeres dos entradas 1 estudiantes administración 2do piso 7 salones 4 salones clases 1 salón profesores 1 salón reuniones biblioteca 1 oficina baños mujeres hombres 1 deposito 3er piso 6 salones dos informática puntos 25 computadores 3 salones clases salón reuniones oficina baños hombre mujeres deposito 4to piso 3 salones 1 oficina habitación simulación hospitalización gran salón reuniones adaptar salones baños hombre mujer deposito 5to piso,Edificio en arriendo,cali,11428.57142857143
4500000,"villa del rio, ensueno, madelena iii y iv",10.0,3.0,0.0,220.0,oportunidad única arrendar remodelación paredes pisos 11 habitaciones espaciosas luminosas perfectas descanso privacidad 3 baños cómodos funcionales garantizando confort ocupantes 2 cocinas ampliamente equipadas ideales preparar deliciosas comidas grupos casa siendo entregada completamente remodelada pintura nueva ajustes necesarios asegurar experiencia agradable moderna cod 3863,Apartamento en arriendo,bogota,20454.545454545456
5000000,"castropol, alejandria, simesa",9.0,4.0,1.0,300.0,casa comercial arrendamiento ubicada importante zona sector poblado cuenta área aprox ofrece amplios luminosos espacios ideales diversos tipos negocios consta 9 habitaciones 4 baños zona ropas sala zona labores cocineta balcón acabados alta calidad aportan elegancia confort distribución versátil excelente ubicación cercana avenida poblado permiten adaptarse múltiples necesidades comerciales información agendar visita dudes comunicarte líneas atención cliente,Casa en arriendo,cali,16666.666666666668
10500000,"esperanza , santa cecilia, normandia",9.0,6.0,4.0,500.0,espaciosa casa comercial ideal negocio oportunidad única establecer empresa ubicación estratégica impresionante casa comercial construidos área privada ofrece espacio versátil funcional adaptarse necesidades negocio características destacadas amplias oficinas 9 oficinas diseñadas fomentar productividad confort equipo salones multifuncionales 2 salones cada perfectos reuniones capacitaciones eventos corporativos comodidades 6 baños 2 salas recepción 1 depósito pequeño cocina integral equipada almacenamiento estacionamiento bodega espaciosa garaje además espacio 4 parqueaderos adicionales conectividad facilidades 3 escaleras ingreso interno conexión ducto cablear planta eléctrica ubicación estratégica ideal empresas buscan espacio amplio bien ubicado pierdas oportunidad contáctanos información agenda visita,Casa en arriendo,bogota,21000.0
9500000,"santa rosa de lima, colores, calasanz",9.0,7.0,1.0,498.0,arriendo amplia casa 2 niveles calasanz cuenta 9 habitaciones 7 baños patio garaje uso comercial vivienda construidos,Casa en arriendo,bogota,19076.305220883532
15000000,"santa isabel, san fernando viejo, cuarto de legua - guadalupe",14.0,6.0,5.0,950.0,excelente edificio 3 pisos terraza gran ubicacion comercial cerca bancos clinicas facil transporte bahia parqueo 5 carros motos primer piso 4 oficinas espacio abierto altura primer piso 2 segundo piso patio aseo segundo piso tercero 14 oficinas salones 7 baños 1 cocineta terraza espacio abierto energia trifacica polo tierra area lote area constreuida aproximada alquiler 15000000 mas iva 2500000000 info carlos lopez wwwclinmobiliariacom,Edificio en arriendo,bogota,15789.473684210527
14500000,"cali, tequendama, santa anita - selva",14.0,4.0,1.0,120.0,alquila amplio edificio 14 oficinas consultorios sur cali barrio tequendama buena oportunidad inversión primer piso consta 2 locales hacia calle entrada edificio recepción 3 consultorios cada baño cocineta 2 baños sociales segundo piso 6 consultorios baño privado 3er piso 5 consultorios baño privado conócelo,Edificio en arriendo,cali,120833.33333333333
5500000,"loma de bernal, rosales, belen",10.0,5.0,0.0,164.0,casa arriendo belen gloria 10 habitaciones 6 closets 5 baños cocina integral calentador patio red gas zona ropas calentador pisos ceramica area vias acceso av 80 cerca consumo belen centro comercial molinos centro comercial arkadia estaciones metroplus cerca colegios rutas transporte publico cercano,Casa en arriendo,bogota,33536.58536585366
16000000,"samper, nieves, marly",20.0,20.0,1.0,270.0,excelente casa teusaquillo servicios hoteleros residencias estudiantiles cerca transmilenio cerca comercio servicios salud cuenta tres pisos veinticinco habitaciones cada baño recepción zona lavandería terraza cocina baños hombres mujeres,Casa en arriendo,bogota,59259.25925925926
15000000,"samper, nieves, marly",19.0,17.0,9.0,610.0,espectacular casa u oficinas teusaquillo tres niveles excelente estrato 3 consta 18 espacios grandes 8 baños cocineta cableado general sistema camaras cuarto seguridad persianas 7 parqueaderios 3 internos 4 exteriores bien ubicado cerca zona comercial excelentes vias acceso estaciones trasmilenio cerca iglesias colegios almacenes cadena,Casa en arriendo,bogota,24590.16393442623
17000000,"centro, francia, terrazas de campo hermoso",20.0,19.0,3.0,500.0,casa uso comercial institucional consta 20 habitaciones 19 baños sala comedor hall buen tamaño sala juegos espacios abiertos zonas verdes pisos cerámica madera flotante alfombra buena iluminación cocina sencilla gas natural calentador gas parqueadero 3 carros jardín interno zona ropas lavadero patio encuentra ubicada mejores sectores ciudad parqueadero visitantes magnifico sector cerca supermercados parques iglesia sector turístico,Casa en arriendo,medellin,34000.0
23000000,"conquistadores, castellana, rosales",13.0,4.0,1.0,950.0,hermoso edificio arriendo sector laurelescon destinación uso comercialcuenta con13 habitaciones4 bañococina integralsala comedorauditorio equipo reproducción audiovideo sala juntasoficinasbodegarecepciónexcelente ubicación cerca hospitales supermercados areas comercialesmayor información,Edificio en arriendo,desconocida,24210.526315789473
9800000,"chapinero , samper, chapinero occidental",14.0,6.0,0.0,520.0,gusto presentarte espectacular casa patrimonio nacional cerca universidad piloto mantiene características bogotá antigua capturando esencia tradicional chapinero siendo pocas casas patrimonio quedan zona convierte lugar único cantidad habitaciones espacio ideal actividades comerciales techos altos acabados madera arquitectura aportan estética especial posee pequeño jardín interior gran salón puedes remodelar muchas características convierten gran oportunidad invertir aprovecha gran opción comprar arrendar cerca supermercados universidades acceso vías importantes interactúan magnífica vivienda sectores importantes capital agenda cita,Casa en arriendo,bogota,18846.153846153848
7000000,"candelaria, boston, villanueva",16.0,2.0,1.0,400.0,casa comercial excelente ubicación sector prado centro cuenta amplios espacios buena iluminación 2 baños cocineta cerca colegios iglesias fácil acceso mayor información comunicarse asesor johan sebastian gomez numero,Casa en arriendo,bogota,17500.0
16000000,"chapinero , rosales, porciuncula",15.0,6.0,0.0,734.0,casa quinta camacho comercial estilo frances dos niveles ideal universidades cerca transmilenio zona comercial restaurantes parques excelentes vías acceso,Casa en arriendo,bogota,21798.365122615804
14000000,"villa country, boston, rosario",18.0,7.0,0.0,616.0,,Casa en arriendo,desconocida,22727.272727272728
25000000,"altos del prado, ciudad jardin, altos de riomar",20.0,7.0,0.0,645.0,descubre majestuosa casa comercial 24 habitaciones 7 baños ubicación privilegiada elegancia comodidad puede ser utilizadas consultorios 2 gimnasios 1 niños 1 adultostiene área residuos almacenaje cocina cada rincón refleja diseño impecable atención detalle inigualable disfruta amplios espacios llenos luz natural acabados alta calidad vive experiencia única lugar combina sofisticación confort cada rincones,Casa en arriendo,cali,38759.68992248062
8700000,"restrepo, eduardo santos, san antonio de padua",16.0,7.0,2.0,600.0,casa comercial arriendo bogotá zona sur ciudad localidad antonio nariño barrio ciudad berna aledaño ciudad jardín sur country sur acceso vías carrera décima avenida caracas primera mayo ofrece distribución inteligente planta baja dos baños completoshabitaciones ampliascocina laboratoriotres salas esperasegundo piso tres baños adicionalesseis habitacionesdepósitosala esperatercer piso ocho habitacionesdos bañosterraza cafeteríaremodelada versátil ideal hogares geriátricos ips empresas farmacéuticascontáctanos detalles cerca vías principales icónica avenida caracas 5 minutos carrera décima quieres información contáctanos hoy mismo visita,Casa en arriendo,bogota,14500.0
13000000,"chico , chico , chico",12.0,6.0,5.0,520.0,magnifica casa esquinera ubicada barrio castellana diagonal federación colombiana futbol distribuidos así 5 parqueaderos descubiertos caseta vigilancia primer piso recepción sala espera tres baños minusválidos cuarto rack pequeño 6 salones bodega deposito antejardines segundo nivel hall acceso sala espera tres baños minusválidos cafetería pequeña 6 salones grandes iluminada pisos madera cerámica cómodas vías acceso 100 metros transmilenio calle 100 comercio vecinal cercano parqueaderos cubiertos rededor comercio restaurantes cercanos ideal oficina ips diversos usos permitidos,Casa en arriendo,desconocida,25000.0
25000000,"laureles, castellana, rosales",14.0,19.0,,520.0,edificio perfecto ubicado avenida 33 ideal destinaciones ips u hotel cuenta area 17 habitaciones respectivo bano pierdas oportunidad tener gran empresa sector,Edificio en arriendo,bogota,48076.92307692308
29000000,"tesoro, balsos no.1, florida",12.0,8.0,16.0,823.0,codigo 16669 casa comercial arriendo ubicada poblado sector mall zona dosel area construida 520 metros area lote 823 metroseste ideal oficinas almacenes restaurantes cafébar showroom ips clínicas odontológicas consultorios estéticas spas veterinarias coworking academias boutiques tiendas multicanal galerías arte centros capacitación estudios fotográficos productoras audiovisuales cuenta 12 espacios cuales 4 baño privado además dispone 4 baños comunes zona adaptada bodega espacio oficinasentre características destacanaccesos puerta vidriera puerta peatonaldistribución 2 niveles sótanoestacionamiento 16 parqueaderos visitantesespacios adicionales zona abierta internaacabados pisos mármol madera laminadaequipamiento cocina vitrinacerca bancolombia mall zona dos transversal inferior mall carulla euro tiendas d1 restaurantes vías acceso fácil transporte,Casa en arriendo,medellin,35236.93803159174
18000000,"chapinero , samper, marly",14.0,6.0,5.0,650.0,sector soledad edificio 4 pisos adecuado oficinas área total 600 metros cuadrado 200m lote terraza pisos porcelanato salones oficinas espacios ajustables primer piso segundo piso tercer piso cuarto piso escalera comunal posibilidad independizar piso vías acceso cra 19 cra 24 cra 30 nqs av caracas calle 45 av calle 39 park way cercanía estaciones transmilenio sedes bancarias clínicas restaurantes hoteles facilidad parqueo externo parqueaderos publicos aledaños informes claudia morales,Edificio en arriendo,bogota,27692.30769230769
275000000,"retiro, . campo, a.s.d.",1.0,2.0,2.0,47.0,presentamos confortable apartaestudio ubicado municipios tradicionales oriente antioqueño retiro área concepto abierto ofrece comodidad tranquilidad vivir natural consta salón amplio chimenea incorporada ventanales grandes piso techo baño privado ducha división vidrio templado vestier cuenta pisos madera laminada luz led incorporada calentador agua cuarto útil parqueadero privado unidad ascensor pisos superiores parque infantil portería 12 horas zona mascotas ubicado tan solo 5 minutos parque principal retiro parque educativo cuna libertad tiendas d1 mall calle real supermercados ara cerca todas facilidades valle san nicolás esperas conocerlo contáctenos,Apartaestudio en venta,bogota,5851063.829787234
275000000,"chia, campin, delicias",1.0,2.0,0.0,37.3,presentamos confortable apartamento amplios variados confortables modernos espacios internos acabados madera espacios amplio balcón baño divisiones vidrio templado soportes personas discapacidad además botones pánico cualquier emergencia deposito externo mismo piso apartamento,Apartamento en venta,desconocida,7372654.155495979
155000000,"veracruz, nieves, catedral",1.0,1.0,1.0,26.0,apartaestudio excelente ubicación amplitud adecuada persona agrade comodidad ambiente tranquilo estudiantil empresarial ubicado centro bogotá diagonal casa nariño vista externa terraza edificio cerros buen acceso vehicular zonas parqueadero externos amplias cerca universidad libre parque público nueva santa fe tiendas café artesanías además recorrido matutino tiempos libres consta baño ducha vidrio templado sala comedor concepto abierto habitacion closet estudio cocina integral mesón granito solo ambiente zona lavandería comunal conjunto cuenta zona bbq terraza comunal cubierta edificio conjunto cuenta zonas húmedas turco jacuzzi sauna vías acceso avenida circunvalar carrera 7 calle 6 necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartaestudio en venta,bogota,5961538.461538462
495000000,"san patricio, santa bibiana, cabrera",1.0,2.0,1.0,59.21,presentamos confortable apartamento ubicado sector chico lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor cocina zona lavandería 1 habitación 1 baño social 1 baño privado 1 depósito 1 parqueadero cubierto balcón cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,bogota,8360074.31177166
170000000,"centro, itagui, virgen del carmen",1.0,1.0,1.0,37.8,presentamos apartamento ubicado barrio villa paula conjunto residencial carolina cuenta habitación closet madera cocina meson acero inoxidable baño salacomedor,Apartamento en venta,medellin,4497354.497354498
146000000,"ciudad jardin, porvenir, villa country",1.0,1.0,2.0,24.28,gran oferta suite hotel barranquilla plaza hotel 26 pisos sótanos parqueaderos total 176 habitaciones además cuenta lobby recepción salones eventos restaurantes piso 26 bar área piscina 2 ascensores zonas verdes gran cercanía cc viva cc country plaza parque washington notaria sexta restaurantes droguerías supermercados pierdas oportunidad negocio ideal futuros proyectos esperas conocerlo contáctenos,Suite en venta,barranquilla,6013179.571663921
249000000,"veracruz, nieves, samper",1.0,1.0,,20.0,presentamos confortable apartamento ubicado sector nieves lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 1 habitación 1 baño cocina balcón vista exterior cerca podrás encontrar universidad central universidad andes universidad jorge tadeo lozano cinemateca distrital centros comerciales supermercados d1 olímpica metroexpress oxxo ara parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,bogota,12450000.0
306000000,"cabecera del llano, centro, san francisco",1.0,2.0,0.0,59.25,sala comedor balcón cocina zona ropas estudio alcoba baño uso general dos alcobas principal cuenta baño privado vestier,Apartamento en venta,medellin,5164556.962025316
181000000,"ciudad jardin, porvenir, villa country",1.0,3.0,3.0,30.4,gran oferta suite hotel barranquilla plaza hotel 26 pisos sótanos parqueaderos total 176 habitaciones además cuenta lobby recepción salones eventos restaurantes piso 26 bar área piscina 2 ascensores zonas verdes gran cercanía cc viva cc country plaza parque washington notaria sexta restaurantes droguerías supermercados pierdas oportunidad negocio ideal futuros proyectos esperas conocerlo contáctenos,Suite en venta,barranquilla,5953947.368421053
10000000011,"te presentamos esta finca ubicado en direccion finca paraiso, vereda cominal, actualmente, se vende en estado en que se encuentra. area registrada en certificado de tradicion corresponde a 5 ha. area registrada en base catastral corresponde a 4 ha 2500 m2. area registrada en levantamiento topografico realizado en noviembre del ano 2020 registra un area de terreno de 5 ha 7755 m2. ficha catastral 000-100-160108-000, no esperes mas y animate a encontrar con nosotros tu lugar ideal. contactanos y dejanos.",1.0,,,2500.0,,Finca en venta,desconocida,
306100000,"altos de riomar, altos del limon, tabor",1.0,2.0,1.0,58.28,presentamos confortable apartamento ubicado edificio zaki lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor cocina baño social habitación baño privado balcón garaje cubierto sencillo uso exclusivo cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,5252230.6108442005
610311000,"san patricio, santa bibiana, antiguo country",1.0,2.0,2.0,49.57,presentamos confortable apartamento divido siguiente manera sala comedor baño social 1 habitación 1 baño privados cocina recién remodelado garaje sencillo uso exclusivo deposito excelente vista exterior cerca zonas verdes tranquilidad absoluta necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,bogota,12312104.095218882
120000000,"colombia, palmira , galan gomez",1.0,1.0,,58.0,presentamos confortable apartamento ubicada sector olaya herrera lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 1 habitación 1 baño vista exterior cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,2068965.5172413792
357774200,"centro, jardin, bellavista",1.0,10.0,1.0,37.9,presentamos local ubicada barrio rodadero lugar estratégico ciudad gracias alto flujo fácil acceso vehicular peatonal garantizará negocio éxito local comercial nivel ubicado tercer piso centro comercial plazoleta comidas disposición interior vetustez 12 años esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Local Comercial en venta,medellin,9439952.506596306
436640000,"castellana, chuchurubi, floresta",1.0,4.0,1.0,157.0,presentamos confortable casa ubicado barrio laurales lugar estratégico ciudad área terreno 30696 siguientes dependencias sala comedor cocina 4 habitaciones estudio 3 baños patio terraza garaje vetustez 36 años cercana centros comerciales colegios universidades hospitales parques necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,medellin,2781146.4968152866
730000000,"veracruz, nieves, catedral",1.0,2.0,2.0,57.27,presentamos confortable aparta estudio totalmente terminado sectores exclusivos hermosa vista cuenta excelente ventilación acabados modernos buen gusto absoluta tranquilidad necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,bogota,12746638.728828356
488488000,"te presentamos confortable casa ubicada en sector de angeles, un lugar estrategico de ciudad gracias a su alto flujo peatonal y vehicular, con un area privada 88 m2, casa familiar esquinera que cuenta con un bano social, cocina y patio interno. vetustez de 12 anos cerca podras encontrar parques, zonas gastronomicas, no esperes mas y animate a encontrar con nosotros tu lugar ideal. contactanos y dejanos tener privilegio de atenderte",1.0,,,88.0,,Casa en venta,desconocida,
795590297,"esperanza , granjas de techo, montevideo",1.0,2.0,2.0,61.24,presentamos confortable apartamento ubicado torre plaza claro barrio salitre cuenta cocina integral gabinetes inferiores superiores baños lavamanos gabinetes división vidrio templado closets habitaciones vesiter habitación principal hechos madera rh techos lámparas luces led cuenta zonas comunes teatrino gimnasio teatrino zona infantil terraza bbq conjunto rodeado importante zona comercial cc plaza claro sector salitre cercano centro comercial salitre plaza parque salitre ktronix salitre centro comercial gran estación parque central simón bolívar necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,bogota,12991350.375571521
144000000,"ciudad jardin, porvenir, villa country",1.0,3.0,3.0,24.2,gran oferta suite hotel barranquilla plaza hotel 26 pisos sótanos parqueaderos total 176 habitaciones además cuenta lobby recepción salones eventos restaurantes piso 26 bar área piscina 2 ascensores zonas verdes gran cercanía cc viva cc country plaza parque washington notaria sexta restaurantes droguerías supermercados pierdas oportunidad negocio ideal futuros proyectos esperas conocerlo contáctenos,Suite en venta,barranquilla,5950413.223140496
140000000,"providencia, guiparma, molinos del",2.0,1.0,,46.0,presentamos confortable casa ubicada bochica sur lugar estratégico ciudad bogotá cuenta habitaciones closet pisos madera laminada baño división vidrio acrílico cocina semi integral campana extractora mesón granito pulido sala comedor frente ventanal vista exterior estudio posibilidad 3 habitación cercana tiendas d1 panadería samper colegio san pablo universidad maria cano iglesia san isidro parque público portal hacienda necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,bogota,3043478.2608695654
113000000,"cr. aurora, villa union, villas de granada",2.0,2.0,1.0,106.88,presentamos confortable casa ubicada sector caney lugar estratégico ciudad gracias alto flujo peatonal vehicular casa granada 1 piso 2 habitaciones sala comedor cocina 2 baños patio interior garaje cubierto privado cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,1057260.4790419163
195000000,"veracruz, nieves, samper",2.0,2.0,1.0,64.05,presentamos confortable apartamento ubicado sector francisco hombre lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor estudio 2 baños 2 habitaciones cocina zona ropas 2 balcones garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,bogota,3044496.487119438
257400000,"centro, cajica , misterio",2.0,2.0,2.0,59.27,presentamos confortable apartamento ubicado sector cajicá lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor 2 baños 2 habitaciones cocina patio interior balcón garaje uso exclusivo cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,medellin,4342837.860637759
119000000,"pinos, villa de leiva, villa rosa",2.0,2.0,1.0,52.49,presentamos confortable apartamento ubicado sector península lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor balcón cocina zona ropas 2 habitaciones baño parqueadero cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,2267098.494951419
140000000,". terreros, soacha, san luis",2.0,2.0,1.0,50.0,ubicado soacha ciudad verde conjunto residencial margarita 1 casa número 207 cuenta com 3 pisos cuales primero dependencias zonas sala comedor cocina zona lavado piso 2 cuenta habitación baño mismo orden encuentra piso número 3 pequeña zona frente casa usar jardín gusto desee ubicado excelente zona residencial cuenta zonas parqueadero comunal carro moto adicional zona juegos salón comunal zonas verdes vías transporte dirección autopista sur,Casa en venta,bogota,2800000.0
265000000,"conjunto residencial villa campestre, br villa estrella, cr. coralina",2.0,4.0,2.0,60.3,presentamos confortable apartamento ubicado barrio ciudad mar lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor baño social estudio 2 alcobas estudio 2 baños cocina zona labores garaje cubierto adelanto obra 80 hace falta acabados obra blanca vetustez 4 años cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,medellin,4394693.2006633505
65000000,"santa teresita, bellavista, normandia",2.0,2.0,1.0,59.75,presentamos confortable casa ubicada san cayetano cuenta dos habitaciones 1 baño patio ropas garaje cercana colegios iglesias hospitales parques necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,desconocida,1087866.108786611
121000000,"cr. sandalo, maracay, macarena",2.0,2.0,1.0,54.39,presentamos confortable casa ubicada sector villa rosario lugar estratégico ciudad gracias alto flujo peatonal vehicular casa 2 pisos cuenta 2 habitaciones 1 cocina 1 baño 1 sala 1 comedor 1 bahía común 1 garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,2224673.6532450817
184000000,"piedra pintada, gratamira, aguacatal",2.0,3.0,1.0,72.34,presentamos confortable apartamento ubicado sector valle lanceros ii lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor baño social 2 habitaciones 2 baños privados cocina terraza garaje deposito cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,2543544.373790434
236000000,"cajica , misterio, vda canelon",2.0,2.0,2.0,45.85,presentamos confortable apartamento estrenar recién construido cr molinos centro cajicá amplios variados espacios internos obra gris adecuarlo según gusto,Apartamento en venta,medellin,5147219.19302072
337575000,"altos de riomar, altos del limon, tabor",2.0,4.0,2.0,86.78,presentamos confortable apartamento ubicado barrio villa santos cuenta cocina integral mesón granito pulido gabinetes inferiores superiores closet habitaciones hechos madera baños lavamanos gabinetes enchapados totalidad edificio ofrece piscina zonas infantiles salón social áreas verdes cercano corredor universitario vía mar hacia cartagena centro comercial buenavista mall plaza parque supermercado makro price smart clínica porto azul parque villa santos,Apartamento en venta,cartagena,3890009.2187139895
190000000,"centro, fusagasuga, paseo real",2.0,2.0,1.0,50.93,presentamos confortable apartamento ubicado barrio lugar estratégico ciudad cuenta sala comedor cocina 2 habitaciones baño garaje cercana lugares estratégicos necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,desconocida,3730610.642057726
1150000000,"salguero, rodadero, rodadero",2.0,3.0,1.0,96.24,presentamos confortable apartamento ubicado sector bello horizonte lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 2 habitaciones 3 baños sala comedor cocina zona lavandería zona bbq vista mar edificio cuenta piscina gimnasio spa baño turco piscina niños salida directa mar mini marquet interno media cuadra olímpica cuadra centro comercial sazue cerca podrás encontrar zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,medellin,11949293.433083957
145000000,"vegas de santa ana, bosa, gran britalia",2.0,1.0,1.0,45.0,presentamos confortable apartamento ubicado barrio class sector kennedy lugar estratégico ciudad bogotá consta pisos cerámica estilo madera excelentes acabados obra blanca cocina semi integral mesón acero inoxidable habitaciones closet baño ducha división vidrio templado zona ropas salacomedor frente ventanal estudio posibilidad tercera habitación cercano colegio distrital manuel cepeda vargas liceo rodrigo arena betancourt parque villa anita almacenes cadena ara d1 iglesia cristo doliente necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,bogota,3222222.222222222
240000000,"manga, marbella, centro",2.0,1.0,1.0,68.49,presentamos confortable apartamento ubicada sector pie popa lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 2 habitaciones 1 baño 1 parqueadero vista exterior cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,medellin,3504161.191414805
578000000,"chapinero , quinta camacho, porciuncula",2.0,3.0,1.0,221.46,presentamos confortable casa ubicada sector san luis lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 2 habitaciones 3 baños cocina jardín garaje uso comercial ctl encuentra anotación 11 otorgado declaratoria bien interés cultural cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,2609952.1358258827
